Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
651,60,FV,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q3,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2008,WD,Normal,205950
652,70,RL,Q2,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,Mn,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q1,Q2,Q1,Q3,1,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,Q1,Fa,Po,P,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,10,2009,WD,Normal,108000
653,60,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Ex,Y,SBrkr,Q2,Q2,Q1,Q3,0,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Normal,191000
654,50,RM,Q2,Q3,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q3,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1906.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,6,2008,WD,Normal,135000
655,20,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,Q2,Gd,Gd,PConc,Gd,TA,Gd,GLQ,Q3,Unf,Q1,Q2,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,1,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3,Q4,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,8,2008,WD,Normal,350000
656,160,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1971.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,3,2010,WD,Family,88000
657,20,RL,Q3,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q1,Gd,TA,CBlock,TA,TA,No,ALQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q1,1,0,1,1,3,1,Gd,5,Typ,0,,Attchd,1959.0,RFn,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,8,2008,WD,Normal,145500
658,70,RL,Q2,Q1,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,,Q1,TA,Fa,BrkTil,Gd,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q3,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1,Q1,TA,TA,P,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,2,2008,WD,Normal,149000
659,50,RL,Q3,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,TA,Y,SBrkr,Q2,Q1,Q1,Q2,0,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1,Q1,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,1,2010,WD,Abnorml,97500
660,20,RL,Q3,Q3,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,,Q1,TA,Gd,PConc,TA,TA,No,BLQ,Q2,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,1,0,3,1,TA,7,Typ,0,,Detchd,1968.0,Fin,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,3,2009,WD,Normal,167000
661,60,RL,Q1,Q4,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,Q2,TA,TA,CBlock,Gd,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q3,Q2,Q1,Q4,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,11,2007,WD,Normal,197900
662,60,RL,Q2,Q4,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,Q2,Gd,TA,PConc,Gd,Gd,No,GLQ,Q3,Rec,Q1,Q1,Q4,GasA,Ex,Y,SBrkr,Q4,Q2,Q1,Q4,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,Q4,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Normal,402000
663,20,RL,Q4,Q4,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,Q2,TA,TA,CBlock,Fa,Fa,No,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Gd,Y,SBrkr,Q4,Q1,Q1,Q2,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Normal,110000
664,85,RL,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,,Q1,TA,TA,CBlock,Gd,TA,Av,BLQ,Q3,Rec,Q1,Q1,Q3,GasA,TA,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,2,0,3,1,TA,6,Typ,0,,Detchd,1974.0,RFn,2,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,4,2008,WD,Normal,137500
665,20,RL,Q2,Q4,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Ex,TA,Mn,GLQ,Q3,Unf,Q1,Q2,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3,Q4,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,1,2006,New,Partial,423000
666,60,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2,Q3,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,11,2006,WD,Normal,230500
667,60,RL,Q1,Q4,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,Q1,TA,Gd,CBlock,Gd,TA,No,LwQ,Q1,Rec,Q1,Q1,Q3,GasA,TA,Y,SBrkr,Q4,Q2,Q1,Q4,0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965.0,Unf,2,Q4,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,8,2007,WD,Abnorml,129000
668,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q2,TA,TA,PConc,Gd,TA,No,GLQ,Q3,Unf,Q1,Q2,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2,Q3,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,10,2008,WD,Normal,193500
669,20,RL,Q1,Q4,Pave,,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,,Q1,TA,TA,CBlock,TA,TA,No,Rec,Q3,Unf,Q1,Q1,Q3,GasA,Gd,Y,SBrkr,Q4,Q1,Q1,Q2,1,0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2,Q3,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,11,2006,WD,Normal,168000
670,30,RL,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,BrkTil,Fa,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922.0,Unf,1,Q1,TA,Fa,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2006,WD,Normal,137500
671,60,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q3,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2,Q3,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,2,2009,WD,Normal,173500
672,70,RH,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,Gd,BrkTil,TA,TA,No,BLQ,Q2,Unf,Q1,Q1,Q1,GasA,TA,N,SBrkr,Q1,Q1,Q1,Q2,1,0,2,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Normal,103600
673,20,RL,Q1,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,Q1,Gd,TA,CBlock,Gd,TA,No,ALQ,Q3,Unf,Q1,Q2,Q3,GasA,TA,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,Q3,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,165000
674,20,RL,Q4,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,Q1,TA,TA,PConc,TA,TA,No,GLQ,Q3,Unf,Q1,Q2,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,1,0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2,Q2,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2007,WD,Normal,257500
675,20,RL,Q4,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,,Q1,TA,TA,CBlock,TA,TA,No,Rec,Q3,Unf,Q1,Q2,Q3,GasA,TA,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1,Q2,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2008,WD,Normal,140000
676,160,RL,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,Q1,TA,TA,CBlock,TA,TA,No,ALQ,Q1,Unf,Q1,Q3,Q2,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,4,2009,WD,Normal,148500
677,70,RM,Q2,Q3,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,,Q1,TA,TA,BrkTil,TA,Fa,No,Unf,Q1,Unf,Q1,Q4,Q3,GasW,Fa,N,SBrkr,Q3,Q1,Q1,Q3,1,0,2,0,4,2,TA,8,Min2,0,,2Types,1920.0,Unf,3,Q4,Fa,Fa,N,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2006,WD,Normal,87000
678,30,RL,Q2,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1924.0,Unf,1,Q1,Fa,Fa,N,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2009,WD,Normal,109500
679,20,RL,Q4,Q4,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,Q2,Gd,TA,PConc,Ex,TA,Mn,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3,Q4,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2009,New,Partial,372500
680,20,RL,Q1,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,Q1,TA,TA,CBlock,TA,TA,No,Rec,Q3,Unf,Q1,Q1,Q2,GasA,TA,Y,SBrkr,Q2,Q1,Q1,Q1,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1963.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,10,2007,WD,Normal,128500
681,120,RL,Q2,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,,Q1,TA,TA,CBlock,Gd,TA,No,BLQ,Q2,BLQ,Q1,Q2,Q2,GasA,TA,Y,SBrkr,Q2,Q1,Q1,Q1,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2010,WD,Normal,143000
682,50,RH,Q2,Q1,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,,Q1,TA,TA,BrkTil,TA,TA,No,Rec,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q3,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1968.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Abnorml,159434
683,120,RL,Q1,Q1,Pave,,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,PConc,Gd,TA,Mn,GLQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1996.0,Unf,2,Q2,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,11,2008,WD,Normal,173000
684,20,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,Q2,Gd,TA,PConc,Gd,TA,Av,GLQ,Q3,Unf,Q1,Q3,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,Fin,3,Q4,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,7,2007,WD,Normal,285000
685,60,RL,Q2,Q4,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q3,GasA,Gd,Y,SBrkr,Q3,Q1,Q1,Q4,0,0,2,1,4,1,TA,7,Typ,0,,Attchd,1998.0,Fin,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2010,WD,Normal,221000
686,160,RL,Q1,Q1,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,,Q1,Gd,TA,CBlock,Gd,TA,Mn,GLQ,Q3,LwQ,Q1,Q1,Q3,GasA,Gd,Y,SBrkr,Q3,Q2,Q1,Q4,1,0,2,0,3,1,Gd,6,Min1,1,TA,Attchd,1984.0,Fin,2,Q4,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,9,2007,WD,Normal,207500
687,60,FV,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q3,0,0,3,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2,Q4,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,8,2007,New,Partial,227875
688,160,FV,Q1,Q1,Pave,,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q1,Unf,Q1,Q2,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2004.0,Unf,2,Q2,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,3,2007,WD,Normal,148800
689,20,RL,Q2,Q2,Pave,,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,Av,GLQ,Q3,Unf,Q1,Q2,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q2,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,10,2007,New,Partial,392000
690,120,RL,Q2,Q2,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Q2,Gd,TA,PConc,Gd,TA,Av,ALQ,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,Q2,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,6,2007,WD,Normal,194700
691,120,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,Gd,GLQ,Q2,Unf,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attchd,2004.0,RFn,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2008,WD,Normal,141000
692,60,RL,Q4,Q4,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,Q2,Ex,TA,PConc,Ex,TA,Gd,GLQ,Q3,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q2,Q1,Q4,0,1,3,1,4,1,Ex,10,Typ,2,Ex,Attchd,1994.0,Fin,3,Q4,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,1,2007,WD,Normal,755000
693,60,RL,Q1,Q4,Pave,,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,Q2,Gd,TA,PConc,Gd,TA,Gd,GLQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q3,Q2,Q1,Q4,1,0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,1989.0,RFn,2,Q4,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,4,2006,WD,Normal,335000
694,30,RL,Q2,Q1,Pave,,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q3,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q1,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1968.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,12,2006,WD,Abnorml,108480
695,50,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,Fa,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,TA,Y,SBrkr,Q2,Q1,Q1,Q3,0,0,1,1,3,1,TA,5,Typ,0,,Detchd,1995.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,4,2009,WD,Normal,141500
696,20,RL,Q2,Q4,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q1,TA,TA,CBlock,Gd,Gd,No,GLQ,Q3,LwQ,Q1,Q1,Q3,GasA,Gd,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2006,WD,Normal,176000
697,30,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,,Q1,TA,TA,CBlock,TA,TA,No,LwQ,Q2,Unf,Q1,Q1,Q1,GasA,Gd,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1921.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,89000
